school,treatment,grade,teacher,student_id,subject,wave,score
JMTES,1,1,Williams,6483447485,Math,Winter 2025,1039.0
JMTES,1,1,Williams,6483447485,Math,Summer 2026,1042.0
JMTES,1,1,Livingston,4478085124,ELA,Summer 2026,1046.0
JMTES,1,1,Livingston,4478085124,Math,Summer 2026,1040.0
JMTES,1,1,Robinson,1453635244,ELA,Summer 2025,1072.0
JMTES,1,1,Robinson,1453635244,ELA,Winter 2025,1062.0
JMTES,1,1,Robinson,1453635244,ELA,Summer 2026,1067.0
JMTES,1,1,Robinson,1453635244,Math,Summer 2025,1066.0
JMTES,1,1,Robinson,1453635244,Math,Winter 2025,1056.0
JMTES,1,1,Robinson,1453635244,Math,Summer 2026,1064.0
JMTES,1,1,Williams,3780233641,ELA,Summer 2025,1059.0
JMTES,1,1,Williams,3780233641,ELA,Winter 2025,1060.0
JMTES,1,1,Williams,3780233641,ELA,Summer 2026,1063.0
JMTES,1,1,Williams,3780233641,Math,Summer 2025,1050.0
JMTES,1,1,Williams,3780233641,Math,Winter 2025,1046.0
JMTES,1,1,Williams,3780233641,Math,Summer 2026,1053.0
JMTES,1,1,Robinson,5225585744,ELA,Summer 2025,1069.0
JMTES,1,1,Robinson,5225585744,ELA,Winter 2025,1075.0
JMTES,1,1,Robinson,5225585744,ELA,Summer 2026,1070.0
JMTES,1,1,Robinson,5225585744,Math,Summer 2025,1056.0
JMTES,1,1,Robinson,5225585744,Math,Winter 2025,1053.0
JMTES,1,1,Robinson,5225585744,Math,Summer 2026,1067.0
JMTES,1,1,Williams,3548347485,ELA,Summer 2026,1015.0
JMTES,1,1,Williams,3548347485,Math,Summer 2026,1052.0
JMTES,1,1,Livingston,6740113028,ELA,Winter 2025,1043.0
JMTES,1,1,Livingston,6740113028,ELA,Summer 2026,1049.0
JMTES,1,1,Livingston,6740113028,Math,Winter 2025,1033.0
JMTES,1,1,Livingston,6740113028,Math,Summer 2026,1044.0
JMTES,1,1,Robinson,8166138347,ELA,Summer 2025,1044.0
JMTES,1,1,Robinson,8166138347,ELA,Winter 2025,1041.0
JMTES,1,1,Robinson,8166138347,ELA,Summer 2026,1055.0
JMTES,1,1,Robinson,8166138347,Math,Summer 2025,1052.0
JMTES,1,1,Robinson,8166138347,Math,Winter 2025,1041.0
JMTES,1,1,Robinson,8166138347,Math,Summer 2026,1045.0
JMTES,1,1,Robinson,1645701722,ELA,Summer 2025,1062.0
JMTES,1,1,Robinson,1645701722,ELA,Winter 2025,1055.0
JMTES,1,1,Robinson,1645701722,ELA,Summer 2026,1059.0
JMTES,1,1,Robinson,1645701722,Math,Summer 2025,1068.0
JMTES,1,1,Robinson,1645701722,Math,Winter 2025,1052.0
JMTES,1,1,Robinson,1645701722,Math,Summer 2026,1055.0
JMTES,1,1,Livingston,8267752785,ELA,Summer 2025,1015.0
JMTES,1,1,Livingston,8267752785,ELA,Winter 2025,1021.0
JMTES,1,1,Livingston,8267752785,ELA,Summer 2026,1041.0
JMTES,1,1,Livingston,8267752785,Math,Summer 2025,1044.0
JMTES,1,1,Livingston,8267752785,Math,Winter 2025,1033.0
JMTES,1,1,Livingston,8267752785,Math,Summer 2026,1037.0
JMTES,1,1,Williams,1737606284,ELA,Summer 2025,1048.0
JMTES,1,1,Williams,1737606284,ELA,Winter 2025,1049.0
JMTES,1,1,Williams,1737606284,ELA,Summer 2026,1055.0
JMTES,1,1,Williams,1737606284,Math,Summer 2025,1040.0
JMTES,1,1,Williams,1737606284,Math,Winter 2025,1033.0
JMTES,1,1,Williams,1737606284,Math,Summer 2026,1037.0
JMTES,1,1,Livingston,1221170571,ELA,Summer 2025,1058.0
JMTES,1,1,Livingston,1221170571,ELA,Winter 2025,1058.0
JMTES,1,1,Livingston,1221170571,ELA,Summer 2026,1066.0
JMTES,1,1,Livingston,1221170571,Math,Summer 2025,1053.0
JMTES,1,1,Livingston,1221170571,Math,Winter 2025,1042.0
JMTES,1,1,Livingston,1221170571,Math,Summer 2026,1058.0
JMTES,1,1,Williams,5572882185,ELA,Winter 2025,1054.0
JMTES,1,1,Williams,5572882185,ELA,Summer 2026,1063.0
JMTES,1,1,Williams,5572882185,Math,Winter 2025,1053.0
JMTES,1,1,Williams,5572882185,Math,Summer 2026,1058.0
JMTES,1,1,Livingston,2375886678,ELA,Summer 2025,1049.0
JMTES,1,1,Livingston,2375886678,ELA,Winter 2025,1023.0
JMTES,1,1,Livingston,2375886678,ELA,Summer 2026,1047.0
JMTES,1,1,Livingston,2375886678,Math,Summer 2025,1033.0
JMTES,1,1,Livingston,2375886678,Math,Winter 2025,1032.0
JMTES,1,1,Livingston,2375886678,Math,Summer 2026,1053.0
JMTES,1,1,Robinson,5745760154,ELA,Winter 2025,1048.0
JMTES,1,1,Robinson,5745760154,ELA,Summer 2026,1056.0
JMTES,1,1,Robinson,5745760154,Math,Winter 2025,1071.0
JMTES,1,1,Robinson,5745760154,Math,Summer 2026,1063.0
JMTES,1,1,Williams,3054482032,ELA,Summer 2025,1066.0
JMTES,1,1,Williams,3054482032,ELA,Winter 2025,1020.0
JMTES,1,1,Williams,3054482032,ELA,Summer 2026,1060.0
JMTES,1,1,Williams,3054482032,Math,Summer 2025,1057.0
JMTES,1,1,Williams,3054482032,Math,Winter 2025,1039.0
JMTES,1,1,Williams,3054482032,Math,Summer 2026,1049.0
JMTES,1,1,Williams,4068416784,ELA,Summer 2025,1059.0
JMTES,1,1,Williams,4068416784,ELA,Winter 2025,1052.0
JMTES,1,1,Williams,4068416784,ELA,Summer 2026,1058.0
JMTES,1,1,Williams,4068416784,Math,Summer 2025,1049.0
JMTES,1,1,Williams,4068416784,Math,Winter 2025,1044.0
JMTES,1,1,Williams,4068416784,Math,Summer 2026,1056.0
JMTES,1,1,Livingston,3706514162,ELA,Winter 2025,1050.0
JMTES,1,1,Livingston,3706514162,ELA,Summer 2026,1054.0
JMTES,1,1,Livingston,3706514162,Math,Winter 2025,1042.0
JMTES,1,1,Livingston,3706514162,Math,Summer 2026,1029.0
JMTES,1,1,Williams,8121822762,ELA,Summer 2025,1066.0
JMTES,1,1,Williams,8121822762,ELA,Winter 2025,1043.0
JMTES,1,1,Williams,8121822762,ELA,Summer 2026,1059.0
JMTES,1,1,Williams,8121822762,Math,Summer 2025,1057.0
JMTES,1,1,Williams,8121822762,Math,Winter 2025,1036.0
JMTES,1,1,Williams,8121822762,Math,Summer 2026,1044.0
JMTES,1,1,Williams,4455616188,ELA,Summer 2025,1038.0
JMTES,1,1,Williams,4455616188,ELA,Winter 2025,1045.0
JMTES,1,1,Williams,4455616188,Math,Summer 2025,1049.0
JMTES,1,1,Robinson,6864346605,ELA,Summer 2025,1000.0
JMTES,1,1,Robinson,6864346605,ELA,Winter 2025,1061.0
JMTES,1,1,Robinson,6864346605,ELA,Summer 2026,1069.0
JMTES,1,1,Robinson,6864346605,Math,Summer 2025,1059.0
JMTES,1,1,Robinson,6864346605,Math,Winter 2025,1051.0
JMTES,1,1,Robinson,6864346605,Math,Summer 2026,1052.0
JMTES,1,1,Livingston,4411011387,ELA,Summer 2025,1015.0
JMTES,1,1,Livingston,4411011387,ELA,Winter 2025,1051.0
JMTES,1,1,Livingston,4411011387,ELA,Summer 2026,1059.0
JMTES,1,1,Livingston,4411011387,Math,Summer 2025,1032.0
JMTES,1,1,Livingston,4411011387,Math,Winter 2025,1041.0
JMTES,1,1,Livingston,4411011387,Math,Summer 2026,1047.0
JMTES,1,1,Livingston,6073567636,ELA,Summer 2025,1027.0
JMTES,1,1,Livingston,6073567636,ELA,Winter 2025,1033.0
JMTES,1,1,Livingston,6073567636,ELA,Summer 2026,1054.0
JMTES,1,1,Livingston,6073567636,Math,Summer 2025,1008.0
JMTES,1,1,Livingston,6073567636,Math,Winter 2025,1026.0
JMTES,1,1,Livingston,6073567636,Math,Summer 2026,1044.0
JMTES,1,1,Robinson,2800808651,ELA,Summer 2025,1060.0
JMTES,1,1,Robinson,2800808651,ELA,Winter 2025,1054.0
JMTES,1,1,Robinson,2800808651,ELA,Summer 2026,1064.0
JMTES,1,1,Robinson,2800808651,Math,Summer 2025,1057.0
JMTES,1,1,Robinson,2800808651,Math,Winter 2025,1039.0
JMTES,1,1,Robinson,2800808651,Math,Summer 2026,1055.0
JMTES,1,1,Williams,6836728435,ELA,Summer 2025,1069.0
JMTES,1,1,Williams,6836728435,ELA,Winter 2025,1063.0
JMTES,1,1,Williams,6836728435,ELA,Summer 2026,1068.0
JMTES,1,1,Williams,6836728435,Math,Summer 2025,1076.0
JMTES,1,1,Williams,6836728435,Math,Winter 2025,1067.0
JMTES,1,1,Williams,6836728435,Math,Summer 2026,1078.0
JMTES,1,1,Livingston,1443582271,ELA,Summer 2026,1071.0
JMTES,1,1,Livingston,1443582271,Math,Summer 2026,1059.0
JMTES,1,1,Robsinson,3688247834,ELA,Summer 2025,1048.0
JMTES,1,1,Robsinson,3688247834,ELA,Winter 2025,1047.0
JMTES,1,1,Robsinson,3688247834,ELA,Summer 2026,1050.0
JMTES,1,1,Robsinson,3688247834,Math,Summer 2025,1040.0
JMTES,1,1,Robsinson,3688247834,Math,Winter 2025,1037.0
JMTES,1,1,Robsinson,3688247834,Math,Summer 2026,1039.0
JMTES,1,1,Robinson,8056743233,ELA,Winter 2025,1018.0
JMTES,1,1,Robinson,8056743233,ELA,Summer 2026,1028.0
JMTES,1,1,Robinson,8056743233,Math,Winter 2025,1029.0
JMTES,1,1,Robinson,8056743233,Math,Summer 2026,1046.0
JMTES,1,1,Robinson,8200215268,ELA,Summer 2025,1054.0
JMTES,1,1,Robinson,8200215268,ELA,Winter 2025,1048.0
JMTES,1,1,Robinson,8200215268,ELA,Summer 2026,1053.0
JMTES,1,1,Robinson,8200215268,Math,Summer 2025,1038.0
JMTES,1,1,Robinson,8200215268,Math,Winter 2025,1035.0
JMTES,1,1,Robinson,8200215268,Math,Summer 2026,1038.0
JMTES,1,1,Robinson,4616032453,ELA,Summer 2025,1051.0
JMTES,1,1,Robinson,4616032453,ELA,Winter 2025,1047.0
JMTES,1,1,Robinson,4616032453,ELA,Summer 2026,1047.0
JMTES,1,1,Robinson,4616032453,Math,Summer 2025,1043.0
JMTES,1,1,Robinson,4616032453,Math,Winter 2025,1046.0
JMTES,1,1,Robinson,4616032453,Math,Summer 2026,1051.0
JMTES,1,1,Robinson,7144270641,ELA,Summer 2025,1063.0
JMTES,1,1,Robinson,7144270641,ELA,Winter 2025,1051.0
JMTES,1,1,Robinson,7144270641,ELA,Summer 2026,1061.0
JMTES,1,1,Robinson,7144270641,Math,Summer 2025,1049.0
JMTES,1,1,Robinson,7144270641,Math,Winter 2025,1036.0
JMTES,1,1,Robinson,7144270641,Math,Summer 2026,1047.0
JMTES,1,1,Williams,2300587055,ELA,Summer 2025,1047.0
JMTES,1,1,Williams,2300587055,ELA,Winter 2025,1052.0
JMTES,1,1,Williams,2300587055,ELA,Summer 2026,1051.0
JMTES,1,1,Williams,2300587055,Math,Summer 2025,1042.0
JMTES,1,1,Williams,2300587055,Math,Winter 2025,1019.0
JMTES,1,1,Williams,2300587055,Math,Summer 2026,1038.0
JMTES,1,1,Livingston,7880355431,ELA,Winter 2025,1037.0
JMTES,1,1,Livingston,7880355431,ELA,Summer 2026,1043.0
JMTES,1,1,Livingston,7880355431,Math,Winter 2025,1056.0
JMTES,1,1,Livingston,7880355431,Math,Summer 2026,1054.0
JMTES,1,1,Robinson,5423802586,ELA,Summer 2025,1070.0
JMTES,1,1,Robinson,5423802586,ELA,Winter 2025,1045.0
JMTES,1,1,Robinson,5423802586,ELA,Summer 2026,1077.0
JMTES,1,1,Robinson,5423802586,Math,Summer 2025,1052.0
JMTES,1,1,Robinson,5423802586,Math,Winter 2025,1057.0
JMTES,1,1,Robinson,5423802586,Math,Summer 2026,1072.0
JMTES,1,1,Robinson,7270041278,ELA,Summer 2025,1063.0
JMTES,1,1,Robinson,7270041278,ELA,Winter 2025,1055.0
JMTES,1,1,Robinson,7270041278,ELA,Summer 2026,1064.0
JMTES,1,1,Robinson,7270041278,Math,Summer 2025,1055.0
JMTES,1,1,Robinson,7270041278,Math,Winter 2025,1042.0
JMTES,1,1,Robinson,7270041278,Math,Summer 2026,1044.0
JMTES,1,1,Livingston,4660844386,ELA,Summer 2025,1057.0
JMTES,1,1,Livingston,4660844386,ELA,Winter 2025,1049.0
JMTES,1,1,Livingston,4660844386,ELA,Summer 2026,1048.0
JMTES,1,1,Livingston,4660844386,Math,Summer 2025,1051.0
JMTES,1,1,Livingston,4660844386,Math,Winter 2025,1041.0
JMTES,1,1,Livingston,4660844386,Math,Summer 2026,1049.0
JMTES,1,1,Livingston,5418634762,ELA,Summer 2025,1069.0
JMTES,1,1,Livingston,5418634762,ELA,Winter 2025,1064.0
JMTES,1,1,Livingston,5418634762,ELA,Summer 2026,1074.0
JMTES,1,1,Livingston,5418634762,Math,Summer 2025,1090.0
JMTES,1,1,Livingston,5418634762,Math,Winter 2025,1073.0
JMTES,1,1,Livingston,5418634762,Math,Summer 2026,1106.0
JMTES,1,1,Robinson,8078535844,ELA,Winter 2025,1052.0
JMTES,1,1,Robinson,8078535844,ELA,Summer 2026,1063.0
JMTES,1,1,Robinson,8078535844,Math,Winter 2025,1049.0
JMTES,1,1,Robinson,8078535844,Math,Summer 2026,1054.0
JMTES,1,1,Williams,1864278366,ELA,Summer 2025,1002.0
JMTES,1,1,Williams,1864278366,ELA,Winter 2025,1039.0
JMTES,1,1,Williams,1864278366,ELA,Summer 2026,1052.0
JMTES,1,1,Williams,1864278366,Math,Summer 2025,1002.0
JMTES,1,1,Williams,1864278366,Math,Winter 2025,1009.0
JMTES,1,1,Williams,1864278366,Math,Summer 2026,1018.0
JMTES,1,1,Williams,6077611486,ELA,Summer 2025,1065.0
JMTES,1,1,Williams,6077611486,ELA,Winter 2025,1063.0
JMTES,1,1,Williams,6077611486,ELA,Summer 2026,1067.0
JMTES,1,1,Williams,6077611486,Math,Summer 2025,1088.0
JMTES,1,1,Williams,6077611486,Math,Winter 2025,1060.0
JMTES,1,1,Williams,6077611486,Math,Summer 2026,1067.0
JMTES,1,1,Livingston,8773273437,ELA,Summer 2025,1047.0
JMTES,1,1,Livingston,8773273437,ELA,Winter 2025,1039.0
JMTES,1,1,Livingston,8773273437,ELA,Summer 2026,1046.0
JMTES,1,1,Livingston,8773273437,Math,Summer 2025,1052.0
JMTES,1,1,Livingston,8773273437,Math,Winter 2025,1002.0
JMTES,1,1,Livingston,8773273437,Math,Summer 2026,1042.0
JMTES,1,1,Williams,3200538073,ELA,Summer 2025,1045.0
JMTES,1,1,Williams,3200538073,ELA,Winter 2025,1043.0
JMTES,1,1,Williams,3200538073,ELA,Summer 2026,1055.0
JMTES,1,1,Williams,3200538073,Math,Summer 2025,1052.0
JMTES,1,1,Williams,3200538073,Math,Winter 2025,1037.0
JMTES,1,1,Williams,3200538073,Math,Summer 2026,1048.0
JMTES,1,1,Williams,4414566808,ELA,Summer 2025,1012.0
JMTES,1,1,Williams,4414566808,ELA,Winter 2025,1056.0
JMTES,1,1,Williams,4414566808,ELA,Summer 2026,1064.0
JMTES,1,1,Williams,4414566808,Math,Summer 2025,1069.0
JMTES,1,1,Williams,4414566808,Math,Winter 2025,1055.0
JMTES,1,1,Williams,4414566808,Math,Summer 2026,1068.0
JMTES,1,1,Williams,8006355226,ELA,Summer 2025,1056.0
JMTES,1,1,Williams,8006355226,ELA,Winter 2025,1048.0
JMTES,1,1,Williams,8006355226,ELA,Summer 2026,1056.0
JMTES,1,1,Williams,8006355226,Math,Summer 2025,1050.0
JMTES,1,1,Williams,8006355226,Math,Winter 2025,1038.0
JMTES,1,1,Williams,8006355226,Math,Summer 2026,1050.0
JMTES,1,1,Robinson,5624117323,ELA,Summer 2025,1053.0
JMTES,1,1,Robinson,5624117323,ELA,Winter 2025,1055.0
JMTES,1,1,Robinson,5624117323,ELA,Summer 2026,1057.0
JMTES,1,1,Robinson,5624117323,Math,Summer 2025,1051.0
JMTES,1,1,Robinson,5624117323,Math,Winter 2025,1040.0
JMTES,1,1,Robinson,5624117323,Math,Summer 2026,1050.0
JMTES,1,1,Livingston,2586406567,ELA,Summer 2025,1008.0
JMTES,1,1,Livingston,2586406567,ELA,Winter 2025,1060.0
JMTES,1,1,Livingston,2586406567,ELA,Summer 2026,1065.0
JMTES,1,1,Livingston,2586406567,Math,Summer 2025,1063.0
JMTES,1,1,Livingston,2586406567,Math,Winter 2025,1064.0
JMTES,1,1,Livingston,2586406567,Math,Summer 2026,1068.0
JMTES,1,1,Robinson,3072385725,ELA,Summer 2025,1052.0
JMTES,1,1,Robinson,3072385725,ELA,Winter 2025,1030.0
JMTES,1,1,Robinson,3072385725,ELA,Summer 2026,1054.0
JMTES,1,1,Robinson,3072385725,Math,Summer 2025,1053.0
JMTES,1,1,Robinson,3072385725,Math,Winter 2025,1036.0
JMTES,1,1,Robinson,3072385725,Math,Summer 2026,1044.0
JMTES,1,1,Williams,6167306126,ELA,Summer 2025,1003.0
JMTES,1,1,Williams,6167306126,ELA,Winter 2025,1056.0
JMTES,1,1,Williams,6167306126,ELA,Summer 2026,1054.0
JMTES,1,1,Williams,6167306126,Math,Summer 2025,1034.0
JMTES,1,1,Williams,6167306126,Math,Winter 2025,1034.0
JMTES,1,1,Williams,6167306126,Math,Summer 2026,1034.0
JMTES,1,1,Williams,6151244554,ELA,Summer 2025,1069.0
JMTES,1,1,Williams,6151244554,ELA,Winter 2025,1031.0
JMTES,1,1,Williams,6151244554,ELA,Summer 2026,1064.0
JMTES,1,1,Williams,6151244554,Math,Summer 2025,1068.0
JMTES,1,1,Williams,6151244554,Math,Winter 2025,1065.0
JMTES,1,1,Williams,6151244554,Math,Summer 2026,1063.0
JMTES,1,1,Livingston,5514732636,ELA,Summer 2025,1033.0
JMTES,1,1,Livingston,5514732636,ELA,Winter 2025,1068.0
JMTES,1,1,Livingston,5514732636,ELA,Summer 2026,1073.0
JMTES,1,1,Livingston,5514732636,Math,Summer 2025,1056.0
JMTES,1,1,Livingston,5514732636,Math,Winter 2025,1069.0
JMTES,1,1,Livingston,5514732636,Math,Summer 2026,1070.0
JMTES,1,1,Livingston,5136557031,ELA,Summer 2025,1041.0
JMTES,1,1,Livingston,5136557031,ELA,Winter 2025,1024.0
JMTES,1,1,Livingston,5136557031,ELA,Summer 2026,1050.0
JMTES,1,1,Livingston,5136557031,Math,Summer 2025,1041.0
JMTES,1,1,Livingston,5136557031,Math,Winter 2025,1037.0
JMTES,1,1,Livingston,5136557031,Math,Summer 2026,1039.0
JMTES,1,1,Livingston,3241060711,ELA,Summer 2025,1044.0
JMTES,1,1,Livingston,3241060711,ELA,Winter 2025,1052.0
JMTES,1,1,Livingston,3241060711,ELA,Summer 2026,1054.0
JMTES,1,1,Livingston,3241060711,Math,Summer 2025,1065.0
JMTES,1,1,Livingston,3241060711,Math,Winter 2025,1052.0
JMTES,1,1,Livingston,3241060711,Math,Summer 2026,1056.0
JMTES,1,1,Williams,4345341862,ELA,Summer 2025,1044.0
JMTES,1,1,Williams,4345341862,ELA,Winter 2025,1048.0
JMTES,1,1,Williams,4345341862,ELA,Summer 2026,1047.0
JMTES,1,1,Williams,4345341862,Math,Summer 2025,1039.0
JMTES,1,1,Williams,4345341862,Math,Winter 2025,1024.0
JMTES,1,1,Williams,4345341862,Math,Summer 2026,1041.0
JMTES,1,1,Robinson,5336475157,ELA,Winter 2025,1030.0
JMTES,1,1,Robinson,5336475157,ELA,Summer 2026,1059.0
JMTES,1,1,Robinson,5336475157,Math,Winter 2025,1046.0
JMTES,1,1,Robinson,5336475157,Math,Summer 2026,1060.0
JMTES,1,1,Livingston,4054733613,ELA,Summer 2025,1043.0
JMTES,1,1,Livingston,4054733613,ELA,Winter 2025,1047.0
JMTES,1,1,Livingston,4054733613,ELA,Summer 2026,1051.0
JMTES,1,1,Livingston,4054733613,Math,Summer 2025,1044.0
JMTES,1,1,Livingston,4054733613,Math,Winter 2025,1036.0
JMTES,1,1,Livingston,4054733613,Math,Summer 2026,1048.0
JMTES,1,1,Livingston,8827762631,ELA,Summer 2025,1013.0
JMTES,1,1,Livingston,8827762631,ELA,Winter 2025,1069.0
JMTES,1,1,Livingston,8827762631,ELA,Summer 2026,1065.0
JMTES,1,1,Livingston,8827762631,Math,Summer 2025,1075.0
JMTES,1,1,Livingston,8827762631,Math,Winter 2025,1058.0
JMTES,1,1,Livingston,8827762631,Math,Summer 2026,1064.0
JES,0,1,,3.832086262E9,ELA,Summer 2025,1027.0
JES,0,1,,3.832086262E9,ELA,Winter 2025,1057.0
JES,0,1,,3.832086262E9,ELA,Summer 2026,1057.0
JES,0,1,,3.832086262E9,Math,Summer 2025,1060.0
JES,0,1,,3.832086262E9,Math,Winter 2025,1057.0
JES,0,1,,3.832086262E9,Math,Summer 2026,1055.0
JES,0,1,,1.885711646E9,ELA,Summer 2025,1065.0
JES,0,1,,1.885711646E9,ELA,Winter 2025,1046.0
JES,0,1,,1.885711646E9,ELA,Summer 2026,1057.0
JES,0,1,,1.885711646E9,Math,Summer 2025,1039.0
JES,0,1,,1.885711646E9,Math,Winter 2025,1040.0
JES,0,1,,1.885711646E9,Math,Summer 2026,1038.0
JES,0,1,,2.084383112E9,ELA,Summer 2025,1061.0
JES,0,1,,2.084383112E9,ELA,Winter 2025,1047.0
JES,0,1,,2.084383112E9,ELA,Summer 2026,1053.0
JES,0,1,,2.084383112E9,Math,Summer 2025,1050.0
JES,0,1,,2.084383112E9,Math,Winter 2025,1044.0
JES,0,1,,2.084383112E9,Math,Summer 2026,1063.0
JES,0,1,,5.168205373E9,ELA,Summer 2025,1060.0
JES,0,1,,5.168205373E9,ELA,Winter 2025,1062.0
JES,0,1,,5.168205373E9,ELA,Summer 2026,1066.0
JES,0,1,,5.168205373E9,Math,Summer 2025,1049.0
JES,0,1,,5.168205373E9,Math,Winter 2025,1057.0
JES,0,1,,5.168205373E9,Math,Summer 2026,1061.0
JES,0,1,,4.430754117E9,ELA,Summer 2025,1054.0
JES,0,1,,4.430754117E9,ELA,Winter 2025,1049.0
JES,0,1,,4.430754117E9,ELA,Summer 2026,1055.0
JES,0,1,,4.430754117E9,Math,Summer 2025,1050.0
JES,0,1,,4.430754117E9,Math,Winter 2025,1046.0
JES,0,1,,4.430754117E9,Math,Summer 2026,1059.0
JES,0,1,,3.347304188E9,ELA,Summer 2025,1063.0
JES,0,1,,3.347304188E9,ELA,Winter 2025,1048.0
JES,0,1,,3.347304188E9,ELA,Summer 2026,1052.0
JES,0,1,,3.347304188E9,Math,Summer 2025,1064.0
JES,0,1,,3.347304188E9,Math,Winter 2025,1057.0
JES,0,1,,3.347304188E9,Math,Summer 2026,1051.0
JES,0,1,,1.837701541E9,ELA,Summer 2025,1041.0
JES,0,1,,1.837701541E9,ELA,Winter 2025,1018.0
JES,0,1,,1.837701541E9,ELA,Summer 2026,1052.0
JES,0,1,,1.837701541E9,Math,Summer 2025,1061.0
JES,0,1,,1.837701541E9,Math,Winter 2025,1023.0
JES,0,1,,1.837701541E9,Math,Summer 2026,1057.0
JES,0,1,,2.548372401E9,ELA,Summer 2025,1066.0
JES,0,1,,2.548372401E9,ELA,Winter 2025,1061.0
JES,0,1,,2.548372401E9,ELA,Summer 2026,1064.0
JES,0,1,,2.548372401E9,Math,Summer 2025,1093.0
JES,0,1,,2.548372401E9,Math,Winter 2025,1063.0
JES,0,1,,2.548372401E9,Math,Summer 2026,1069.0
JES,0,1,,2.614224042E9,ELA,Winter 2025,1030.0
JES,0,1,,2.614224042E9,ELA,Summer 2026,1065.0
JES,0,1,,2.614224042E9,Math,Winter 2025,1058.0
JES,0,1,,2.614224042E9,Math,Summer 2026,1061.0
JES,0,1,,6.267185305E9,ELA,Winter 2025,1075.0
JES,0,1,,6.267185305E9,ELA,Summer 2026,1074.0
JES,0,1,,6.267185305E9,Math,Winter 2025,1073.0
JES,0,1,,6.267185305E9,Math,Summer 2026,1072.0
JES,0,1,,8.733801021E9,ELA,Summer 2026,1046.0
JES,0,1,,8.733801021E9,Math,Summer 2026,1054.0
JES,0,1,,5.811684367E9,ELA,Winter 2025,1045.0
JES,0,1,,5.811684367E9,ELA,Summer 2026,1040.0
JES,0,1,,5.811684367E9,Math,Winter 2025,1034.0
JES,0,1,,5.811684367E9,Math,Summer 2026,1041.0
JES,0,1,,1.138743208E9,ELA,Summer 2025,1025.0
JES,0,1,,1.138743208E9,ELA,Winter 2025,1018.0
JES,0,1,,1.138743208E9,ELA,Summer 2026,1037.0
JES,0,1,,1.138743208E9,Math,Summer 2025,1040.0
JES,0,1,,1.138743208E9,Math,Winter 2025,1033.0
JES,0,1,,1.138743208E9,Math,Summer 2026,1042.0
JES,0,1,,6.763428234E9,ELA,Summer 2025,1044.0
JES,0,1,,6.763428234E9,ELA,Winter 2025,1054.0
JES,0,1,,6.763428234E9,ELA,Summer 2026,1035.0
JES,0,1,,6.763428234E9,Math,Summer 2025,1033.0
JES,0,1,,6.763428234E9,Math,Winter 2025,1010.0
JES,0,1,,6.763428234E9,Math,Summer 2026,1022.0
JES,0,1,,8.827147137E9,ELA,Summer 2025,1024.0
JES,0,1,,8.827147137E9,ELA,Winter 2025,1032.0
JES,0,1,,8.827147137E9,ELA,Summer 2026,1064.0
JES,0,1,,8.827147137E9,Math,Summer 2025,1073.0
JES,0,1,,8.827147137E9,Math,Winter 2025,1052.0
JES,0,1,,8.827147137E9,Math,Summer 2026,1065.0
JES,0,1,,8.487746221E9,ELA,Summer 2025,1057.0
JES,0,1,,8.487746221E9,ELA,Winter 2025,1048.0
JES,0,1,,8.487746221E9,ELA,Summer 2026,1053.0
JES,0,1,,8.487746221E9,Math,Summer 2025,1046.0
JES,0,1,,8.487746221E9,Math,Winter 2025,1041.0
