school,treatment,grade,teacher,student_id,subject,wave,score
JMTES,1,4,,6118087155,ELA,Fall 2025,1046.0
JMTES,1,4,,6118087155,ELA,Winter 2025,1065.0
JMTES,1,4,,6118087155,ELA,Summer 2026,1064.0
JMTES,1,4,,6118087155,Math,Fall 2025,1042.0
JMTES,1,4,,6118087155,Math,Winter 2025,1069.0
JMTES,1,4,,6118087155,Math,Summer 2026,1064.0
JMTES,1,4,,6118087155,Science,Fall 2025,1057.0
JMTES,1,4,,6118087155,Science,Winter 2025,1071.0
JMTES,1,4,,6118087155,Science,Summer 2026,1059.0
JMTES,1,4,,3665542621,ELA,Fall 2025,1047.0
JMTES,1,4,,3665542621,ELA,Summer 2026,1050.0
JMTES,1,4,,3665542621,Math,Fall 2025,1040.0
JMTES,1,4,,3665542621,Math,Summer 2026,1050.0
JMTES,1,4,,3665542621,Science,Fall 2025,1044.0
JMTES,1,4,,3665542621,Science,Summer 2026,1044.0
JMTES,1,4,,8418453515,ELA,Winter 2025,1027.0
JMTES,1,4,,8418453515,ELA,Summer 2026,1039.0
JMTES,1,4,,8418453515,Math,Fall 2025,1037.0
JMTES,1,4,,8418453515,Math,Winter 2025,1001.0
JMTES,1,4,,8418453515,Math,Summer 2026,1022.0
JMTES,1,4,,8418453515,Science,Fall 2025,1027.0
JMTES,1,4,,8418453515,Science,Winter 2025,1039.0
JMTES,1,4,,8418453515,Science,Summer 2026,1043.0
JMTES,1,4,,8322632458,ELA,Winter 2025,1041.0
JMTES,1,4,,8322632458,ELA,Summer 2026,1050.0
JMTES,1,4,,8322632458,Math,Winter 2025,1041.0
JMTES,1,4,,8322632458,Math,Summer 2026,1040.0
JMTES,1,4,,8322632458,Science,Winter 2025,1041.0
JMTES,1,4,,8322632458,Science,Summer 2026,1045.0
JMTES,1,4,,4538876842,ELA,Fall 2025,1029.0
JMTES,1,4,,4538876842,ELA,Winter 2025,1027.0
JMTES,1,4,,4538876842,ELA,Summer 2026,1049.0
JMTES,1,4,,4538876842,Math,Fall 2025,1031.0
JMTES,1,4,,4538876842,Math,Winter 2025,1027.0
JMTES,1,4,,4538876842,Math,Summer 2026,1037.0
JMTES,1,4,,4538876842,Science,Fall 2025,1037.0
JMTES,1,4,,4538876842,Science,Winter 2025,1038.0
JMTES,1,4,,4538876842,Science,Summer 2026,1055.0
JMTES,1,4,,2657612632,ELA,Fall 2025,1038.0
JMTES,1,4,,2657612632,ELA,Winter 2025,1048.0
JMTES,1,4,,2657612632,ELA,Summer 2026,1045.0
JMTES,1,4,,2657612632,Math,Fall 2025,1036.0
JMTES,1,4,,2657612632,Math,Winter 2025,1043.0
JMTES,1,4,,2657612632,Math,Summer 2026,1046.0
JMTES,1,4,,2657612632,Science,Fall 2025,1032.0
JMTES,1,4,,2657612632,Science,Winter 2025,1038.0
JMTES,1,4,,2657612632,Science,Summer 2026,1041.0
JMTES,1,4,,6810161036,ELA,Fall 2025,1027.0
JMTES,1,4,,6810161036,ELA,Winter 2025,1034.0
JMTES,1,4,,6810161036,ELA,Summer 2026,1030.0
JMTES,1,4,,6810161036,Math,Fall 2025,1018.0
JMTES,1,4,,6810161036,Math,Winter 2025,1028.0
JMTES,1,4,,6810161036,Math,Summer 2026,1043.0
JMTES,1,4,,6810161036,Science,Fall 2025,1031.0
JMTES,1,4,,6810161036,Science,Winter 2025,1040.0
JMTES,1,4,,6810161036,Science,Summer 2026,1052.0
JMTES,1,4,,5226446478,ELA,Fall 2025,1036.0
JMTES,1,4,,5226446478,ELA,Winter 2025,1040.0
JMTES,1,4,,5226446478,ELA,Summer 2026,1034.0
JMTES,1,4,,5226446478,Math,Fall 2025,1021.0
JMTES,1,4,,5226446478,Math,Winter 2025,1011.0
JMTES,1,4,,5226446478,Math,Summer 2026,1030.0
JMTES,1,4,,5226446478,Science,Fall 2025,1035.0
JMTES,1,4,,5226446478,Science,Winter 2025,1041.0
JMTES,1,4,,5226446478,Science,Summer 2026,1030.0
JMTES,1,4,,2170750422,ELA,Fall 2025,1045.0
JMTES,1,4,,2170750422,ELA,Winter 2025,1052.0
JMTES,1,4,,2170750422,ELA,Summer 2026,1046.0
JMTES,1,4,,2170750422,Math,Fall 2025,1026.0
JMTES,1,4,,2170750422,Math,Winter 2025,1032.0
JMTES,1,4,,2170750422,Math,Summer 2026,1047.0
JMTES,1,4,,2170750422,Science,Fall 2025,1039.0
JMTES,1,4,,2170750422,Science,Winter 2025,1051.0
JMTES,1,4,,2170750422,Science,Summer 2026,1049.0
JMTES,1,4,,6615730223,ELA,Fall 2025,1018.0
JMTES,1,4,,6615730223,ELA,Winter 2025,1033.0
JMTES,1,4,,6615730223,ELA,Summer 2026,1039.0
JMTES,1,4,,6615730223,Math,Fall 2025,1026.0
JMTES,1,4,,6615730223,Math,Winter 2025,1031.0
JMTES,1,4,,6615730223,Math,Summer 2026,1041.0
JMTES,1,4,,6615730223,Science,Fall 2025,1025.0
JMTES,1,4,,6615730223,Science,Winter 2025,1050.0
JMTES,1,4,,6615730223,Science,Summer 2026,1041.0
JMTES,1,4,,2368878476,ELA,Fall 2025,1067.0
JMTES,1,4,,2368878476,ELA,Winter 2025,1073.0
JMTES,1,4,,2368878476,ELA,Summer 2026,1087.0
JMTES,1,4,,2368878476,Math,Fall 2025,1047.0
JMTES,1,4,,2368878476,Math,Winter 2025,1043.0
JMTES,1,4,,2368878476,Math,Summer 2026,1061.0
JMTES,1,4,,2368878476,Science,Fall 2025,1052.0
JMTES,1,4,,2368878476,Science,Winter 2025,1057.0
JMTES,1,4,,2368878476,Science,Summer 2026,1074.0
JMTES,1,4,,2363450677,ELA,Fall 2025,1042.0
JMTES,1,4,,2363450677,ELA,Winter 2025,1045.0
JMTES,1,4,,2363450677,ELA,Summer 2026,1060.0
JMTES,1,4,,2363450677,Math,Fall 2025,1053.0
JMTES,1,4,,2363450677,Math,Winter 2025,1056.0
JMTES,1,4,,2363450677,Math,Summer 2026,1060.0
JMTES,1,4,,2363450677,Science,Fall 2025,1053.0
JMTES,1,4,,2363450677,Science,Winter 2025,1048.0
JMTES,1,4,,2363450677,Science,Summer 2026,1058.0
JMTES,1,4,,6062127608,ELA,Fall 2025,1032.0
JMTES,1,4,,6062127608,ELA,Winter 2025,1029.0
JMTES,1,4,,6062127608,ELA,Summer 2026,1029.0
JMTES,1,4,,6062127608,Math,Fall 2025,1030.0
JMTES,1,4,,6062127608,Math,Winter 2025,1031.0
JMTES,1,4,,6062127608,Math,Summer 2026,1036.0
JMTES,1,4,,6062127608,Science,Fall 2025,1031.0
JMTES,1,4,,6062127608,Science,Winter 2025,1034.0
JMTES,1,4,,6062127608,Science,Summer 2026,1042.0
JMTES,1,4,,4563378028,ELA,Fall 2025,1020.0
JMTES,1,4,,4563378028,ELA,Winter 2025,1034.0
JMTES,1,4,,4563378028,ELA,Summer 2026,1042.0
JMTES,1,4,,4563378028,Math,Fall 2025,1023.0
JMTES,1,4,,4563378028,Math,Winter 2025,1032.0
JMTES,1,4,,4563378028,Math,Summer 2026,1047.0
JMTES,1,4,,4563378028,Science,Fall 2025,1035.0
JMTES,1,4,,4563378028,Science,Winter 2025,1024.0
JMTES,1,4,,4563378028,Science,Summer 2026,1045.0
JMTES,1,4,,4285150713,ELA,Summer 2026,1037.0
JMTES,1,4,,4285150713,Math,Summer 2026,1026.0
JMTES,1,4,,4285150713,Science,Summer 2026,1018.0
JMTES,1,4,,1451021382,ELA,Fall 2025,1047.0
JMTES,1,4,,1451021382,ELA,Winter 2025,1060.0
JMTES,1,4,,1451021382,ELA,Summer 2026,1071.0
JMTES,1,4,,1451021382,Math,Fall 2025,1045.0
JMTES,1,4,,1451021382,Math,Winter 2025,1056.0
JMTES,1,4,,1451021382,Math,Summer 2026,1064.0
JMTES,1,4,,1451021382,Science,Fall 2025,1058.0
JMTES,1,4,,1451021382,Science,Winter 2025,1066.0
JMTES,1,4,,1451021382,Science,Summer 2026,1061.0
JMTES,1,4,,5033855414,ELA,Fall 2025,1042.0
JMTES,1,4,,5033855414,ELA,Winter 2025,1064.0
JMTES,1,4,,5033855414,ELA,Summer 2026,1064.0
JMTES,1,4,,5033855414,Math,Fall 2025,1029.0
JMTES,1,4,,5033855414,Math,Winter 2025,1037.0
JMTES,1,4,,5033855414,Math,Summer 2026,1045.0
JMTES,1,4,,5033855414,Science,Fall 2025,1052.0
JMTES,1,4,,5033855414,Science,Winter 2025,1047.0
JMTES,1,4,,5033855414,Science,Summer 2026,1052.0
JMTES,1,4,,8842882123,ELA,Fall 2025,1049.0
JMTES,1,4,,8842882123,ELA,Winter 2025,1055.0
JMTES,1,4,,8842882123,ELA,Summer 2026,1063.0
JMTES,1,4,,8842882123,Math,Fall 2025,1042.0
JMTES,1,4,,8842882123,Math,Winter 2025,1037.0
JMTES,1,4,,8842882123,Math,Summer 2026,1062.0
JMTES,1,4,,8842882123,Science,Fall 2025,1054.0
JMTES,1,4,,8842882123,Science,Winter 2025,1061.0
JMTES,1,4,,8842882123,Science,Summer 2026,1065.0
JMTES,1,4,,7341578872,ELA,Summer 2026,1065.0
JMTES,1,4,,7341578872,Math,Summer 2026,1076.0
JMTES,1,4,,7341578872,Science,Fall 2025,1065.0
JMTES,1,4,,7341578872,Science,Summer 2026,1073.0
JMTES,1,4,,8554488526,ELA,Fall 2025,1063.0
JMTES,1,4,,8554488526,ELA,Winter 2025,1068.0
JMTES,1,4,,8554488526,ELA,Summer 2026,1075.0
JMTES,1,4,,8554488526,Math,Fall 2025,1048.0
JMTES,1,4,,8554488526,Math,Winter 2025,1063.0
JMTES,1,4,,8554488526,Math,Summer 2026,1074.0
JMTES,1,4,,8554488526,Science,Fall 2025,1055.0
JMTES,1,4,,8554488526,Science,Winter 2025,1060.0
JMTES,1,4,,8554488526,Science,Summer 2026,1054.0
JMTES,1,4,,1612683466,ELA,Fall 2025,1057.0
JMTES,1,4,,1612683466,ELA,Winter 2025,1060.0
JMTES,1,4,,1612683466,ELA,Summer 2026,1071.0
JMTES,1,4,,1612683466,Math,Fall 2025,1047.0
JMTES,1,4,,1612683466,Math,Winter 2025,1062.0
JMTES,1,4,,1612683466,Math,Summer 2026,1066.0
JMTES,1,4,,1612683466,Science,Fall 2025,1058.0
JMTES,1,4,,1612683466,Science,Winter 2025,1078.0
JMTES,1,4,,1612683466,Science,Summer 2026,1066.0
JMTES,1,4,,5880253448,ELA,Fall 2025,1029.0
JMTES,1,4,,5880253448,ELA,Winter 2025,1000.0
JMTES,1,4,,5880253448,ELA,Summer 2026,1041.0
JMTES,1,4,,5880253448,Math,Fall 2025,1033.0
JMTES,1,4,,5880253448,Math,Winter 2025,1033.0
JMTES,1,4,,5880253448,Math,Summer 2026,1042.0
JMTES,1,4,,5880253448,Science,Fall 2025,1030.0
JMTES,1,4,,5880253448,Science,Winter 2025,1042.0
JMTES,1,4,,5880253448,Science,Summer 2026,1044.0
JMTES,1,4,,1561876006,ELA,Winter 2025,1032.0
JMTES,1,4,,1561876006,ELA,Summer 2026,1036.0
JMTES,1,4,,1561876006,Math,Winter 2025,1032.0
JMTES,1,4,,1561876006,Math,Summer 2026,1039.0
JMTES,1,4,,1561876006,Science,Winter 2025,1028.0
JMTES,1,4,,1561876006,Science,Summer 2026,1027.0
JMTES,1,4,,1520336105,ELA,Fall 2025,1042.0
JMTES,1,4,,1520336105,ELA,Winter 2025,1064.0
JMTES,1,4,,1520336105,ELA,Summer 2026,1058.0
JMTES,1,4,,1520336105,Math,Fall 2025,1019.0
JMTES,1,4,,1520336105,Math,Winter 2025,1036.0
JMTES,1,4,,1520336105,Math,Summer 2026,1041.0
JMTES,1,4,,1520336105,Science,Fall 2025,1025.0
JMTES,1,4,,1520336105,Science,Winter 2025,1042.0
JMTES,1,4,,1520336105,Science,Summer 2026,1054.0
JMTES,1,4,,3506122845,ELA,Fall 2025,1032.0
JMTES,1,4,,3506122845,ELA,Winter 2025,1032.0
JMTES,1,4,,3506122845,ELA,Summer 2026,1047.0
JMTES,1,4,,3506122845,Math,Fall 2025,1034.0
JMTES,1,4,,3506122845,Math,Winter 2025,1031.0
JMTES,1,4,,3506122845,Math,Summer 2026,1048.0
JMTES,1,4,,3506122845,Science,Fall 2025,1042.0
JMTES,1,4,,3506122845,Science,Winter 2025,1036.0
JMTES,1,4,,3506122845,Science,Summer 2026,1034.0
JMTES,1,4,,4135078173,ELA,Fall 2025,1049.0
JMTES,1,4,,4135078173,ELA,Winter 2025,1060.0
JMTES,1,4,,4135078173,ELA,Summer 2026,1057.0
JMTES,1,4,,4135078173,Math,Fall 2025,1053.0
JMTES,1,4,,4135078173,Math,Winter 2025,1061.0
JMTES,1,4,,4135078173,Math,Summer 2026,1073.0
JMTES,1,4,,4135078173,Science,Fall 2025,1058.0
JMTES,1,4,,4135078173,Science,Winter 2025,1073.0
JMTES,1,4,,4135078173,Science,Summer 2026,1070.0
JMTES,1,4,,4572448248,ELA,Fall 2025,1042.0
JMTES,1,4,,4572448248,ELA,Winter 2025,1053.0
JMTES,1,4,,4572448248,ELA,Summer 2026,1051.0
JMTES,1,4,,4572448248,Math,Fall 2025,1001.0
JMTES,1,4,,4572448248,Math,Winter 2025,1006.0
JMTES,1,4,,4572448248,Math,Summer 2026,1039.0
JMTES,1,4,,4572448248,Science,Fall 2025,1039.0
JMTES,1,4,,4572448248,Science,Winter 2025,1051.0
JMTES,1,4,,4572448248,Science,Summer 2026,1036.0
JMTES,1,4,,7545107754,ELA,Fall 2025,1048.0
JMTES,1,4,,7545107754,ELA,Winter 2025,1055.0
JMTES,1,4,,7545107754,ELA,Summer 2026,1053.0
JMTES,1,4,,7545107754,Math,Fall 2025,1058.0
JMTES,1,4,,7545107754,Math,Winter 2025,1068.0
JMTES,1,4,,7545107754,Math,Summer 2026,1076.0
JMTES,1,4,,7545107754,Science,Fall 2025,1071.0
JMTES,1,4,,7545107754,Science,Winter 2025,1072.0
JMTES,1,4,,7545107754,Science,Summer 2026,1085.0
JMTES,1,4,,2481264355,ELA,Fall 2025,1040.0
JMTES,1,4,,2481264355,ELA,Winter 2025,1038.0
JMTES,1,4,,2481264355,ELA,Summer 2026,1040.0
JMTES,1,4,,2481264355,Math,Fall 2025,1031.0
JMTES,1,4,,2481264355,Math,Winter 2025,1044.0
JMTES,1,4,,2481264355,Math,Summer 2026,1045.0
JMTES,1,4,,2481264355,Science,Fall 2025,1040.0
JMTES,1,4,,2481264355,Science,Winter 2025,1026.0
JMTES,1,4,,2481264355,Science,Summer 2026,1043.0
JMTES,1,4,,6565143361,ELA,Fall 2025,1045.0
JMTES,1,4,,6565143361,ELA,Winter 2025,1045.0
JMTES,1,4,,6565143361,ELA,Summer 2026,1051.0
JMTES,1,4,,6565143361,Math,Fall 2025,1028.0
JMTES,1,4,,6565143361,Math,Winter 2025,1035.0
JMTES,1,4,,6565143361,Math,Summer 2026,1038.0
JMTES,1,4,,6565143361,Science,Fall 2025,1048.0
JMTES,1,4,,6565143361,Science,Winter 2025,1037.0
JMTES,1,4,,6565143361,Science,Summer 2026,1050.0
JMTES,1,4,,2232567325,ELA,Fall 2025,1027.0
JMTES,1,4,,2232567325,ELA,Winter 2025,1030.0
JMTES,1,4,,2232567325,ELA,Summer 2026,1045.0
JMTES,1,4,,2232567325,Math,Fall 2025,1019.0
JMTES,1,4,,2232567325,Math,Winter 2025,1027.0
JMTES,1,4,,2232567325,Math,Summer 2026,1035.0
JMTES,1,4,,2232567325,Science,Fall 2025,1030.0
JMTES,1,4,,2232567325,Science,Winter 2025,1045.0
JMTES,1,4,,2232567325,Science,Summer 2026,1052.0
JMTES,1,4,,2436118416,ELA,Fall 2025,1027.0
JMTES,1,4,,2436118416,ELA,Winter 2025,1037.0
JMTES,1,4,,2436118416,ELA,Summer 2026,1036.0
JMTES,1,4,,2436118416,Math,Fall 2025,1001.0
JMTES,1,4,,2436118416,Math,Winter 2025,1035.0
JMTES,1,4,,2436118416,Math,Summer 2026,1036.0
JMTES,1,4,,2436118416,Science,Fall 2025,1033.0
JMTES,1,4,,2436118416,Science,Winter 2025,1040.0
JMTES,1,4,,2436118416,Science,Summer 2026,1033.0
JMTES,1,4,,3250303227,ELA,Fall 2025,1028.0
JMTES,1,4,,3250303227,ELA,Winter 2025,1039.0
JMTES,1,4,,3250303227,ELA,Summer 2026,1017.0
JMTES,1,4,,3250303227,Math,Fall 2025,1017.0
JMTES,1,4,,3250303227,Math,Winter 2025,1021.0
JMTES,1,4,,3250303227,Math,Summer 2026,1009.0
JMTES,1,4,,3250303227,Science,Fall 2025,1031.0
JMTES,1,4,,3250303227,Science,Winter 2025,1040.0
JMTES,1,4,,3250303227,Science,Summer 2026,1041.0
JMTES,1,4,,2865211251,ELA,Fall 2025,1045.0
JMTES,1,4,,2865211251,ELA,Winter 2025,1024.0
JMTES,1,4,,2865211251,ELA,Summer 2026,1055.0
JMTES,1,4,,2865211251,Math,Fall 2025,1028.0
JMTES,1,4,,2865211251,Math,Winter 2025,1045.0
JMTES,1,4,,2865211251,Math,Summer 2026,1053.0
JMTES,1,4,,2865211251,Science,Fall 2025,1029.0
JMTES,1,4,,2865211251,Science,Winter 2025,1035.0
JMTES,1,4,,2865211251,Science,Summer 2026,1057.0
JMTES,1,4,,7532463031,ELA,Fall 2025,1017.0
JMTES,1,4,,7532463031,ELA,Winter 2025,1051.0
JMTES,1,4,,7532463031,ELA,Summer 2026,1054.0
JMTES,1,4,,7532463031,Math,Fall 2025,1033.0
JMTES,1,4,,7532463031,Math,Winter 2025,1031.0
JMTES,1,4,,7532463031,Math,Summer 2026,1046.0
JMTES,1,4,,7532463031,Science,Fall 2025,1033.0
JMTES,1,4,,7532463031,Science,Winter 2025,1040.0
JMTES,1,4,,7532463031,Science,Summer 2026,1050.0
JMTES,1,4,,2401831781,ELA,Fall 2025,1028.0
JMTES,1,4,,2401831781,ELA,Winter 2025,1042.0
JMTES,1,4,,2401831781,ELA,Summer 2026,1045.0
JMTES,1,4,,2401831781,Math,Fall 2025,1030.0
JMTES,1,4,,2401831781,Math,Winter 2025,1038.0
JMTES,1,4,,2401831781,Math,Summer 2026,1045.0
JMTES,1,4,,2401831781,Science,Fall 2025,1041.0
JMTES,1,4,,2401831781,Science,Winter 2025,1048.0
JMTES,1,4,,2401831781,Science,Summer 2026,1052.0
JMTES,1,4,,6157347232,ELA,Fall 2025,1052.0
JMTES,1,4,,6157347232,ELA,Winter 2025,1045.0
JMTES,1,4,,6157347232,ELA,Summer 2026,1054.0
JMTES,1,4,,6157347232,Math,Fall 2025,1050.0
JMTES,1,4,,6157347232,Math,Winter 2025,1056.0
JMTES,1,4,,6157347232,Math,Summer 2026,1070.0
JMTES,1,4,,6157347232,Science,Fall 2025,1053.0
JMTES,1,4,,6157347232,Science,Winter 2025,1062.0
JMTES,1,4,,6157347232,Science,Summer 2026,1065.0
JMTES,1,4,,1315745302,ELA,Fall 2025,1007.0
JMTES,1,4,,1315745302,ELA,Winter 2025,1036.0
JMTES,1,4,,1315745302,ELA,Summer 2026,1039.0
JMTES,1,4,,1315745302,Math,Fall 2025,1029.0
JMTES,1,4,,1315745302,Math,Winter 2025,1035.0
JMTES,1,4,,1315745302,Math,Summer 2026,1036.0
JMTES,1,4,,1315745302,Science,Fall 2025,1027.0
JMTES,1,4,,1315745302,Science,Winter 2025,1024.0
JMTES,1,4,,1315745302,Science,Summer 2026,1052.0
JMTES,1,4,,3184567403,ELA,Fall 2025,1045.0
JMTES,1,4,,3184567403,ELA,Winter 2025,1034.0
JMTES,1,4,,3184567403,ELA,Summer 2026,1031.0
JMTES,1,4,,3184567403,Math,Fall 2025,1024.0
JMTES,1,4,,3184567403,Math,Winter 2025,1042.0
JMTES,1,4,,3184567403,Math,Summer 2026,1041.0
JMTES,1,4,,3184567403,Science,Fall 2025,1039.0
JMTES,1,4,,3184567403,Science,Winter 2025,1038.0
JMTES,1,4,,3184567403,Science,Summer 2026,1040.0
JMTES,1,4,,7338167117,ELA,Fall 2025,1023.0
JMTES,1,4,,7338167117,ELA,Winter 2025,1042.0
JMTES,1,4,,7338167117,ELA,Summer 2026,1043.0
JMTES,1,4,,7338167117,Math,Fall 2025,1041.0
JMTES,1,4,,7338167117,Math,Winter 2025,1036.0
JMTES,1,4,,7338167117,Math,Summer 2026,1054.0
JMTES,1,4,,7338167117,Science,Fall 2025,1031.0
JMTES,1,4,,7338167117,Science,Winter 2025,1045.0
JMTES,1,4,,7338167117,Science,Summer 2026,1047.0
JMTES,1,4,,3271505584,ELA,Fall 2025,1036.0
JMTES,1,4,,3271505584,ELA,Winter 2025,1045.0
JMTES,1,4,,3271505584,ELA,Summer 2026,1041.0
JMTES,1,4,,3271505584,Math,Fall 2025,1019.0
JMTES,1,4,,3271505584,Math,Winter 2025,1036.0
JMTES,1,4,,3271505584,Math,Summer 2026,1031.0
JMTES,1,4,,3271505584,Science,Fall 2025,1028.0
JMTES,1,4,,3271505584,Science,Winter 2025,1051.0
JMTES,1,4,,3271505584,Science,Summer 2026,1052.0
JMTES,1,4,,4382831712,ELA,Fall 2025,1036.0
JMTES,1,4,,4382831712,ELA,Winter 2025,1039.0
JMTES,1,4,,4382831712,ELA,Summer 2026,1039.0
JMTES,1,4,,4382831712,Math,Fall 2025,1042.0
JMTES,1,4,,4382831712,Math,Winter 2025,1040.0
JMTES,1,4,,4382831712,Math,Summer 2026,1052.0
JMTES,1,4,,4382831712,Science,Fall 2025,1047.0
JMTES,1,4,,4382831712,Science,Winter 2025,1042.0
JMTES,1,4,,4382831712,Science,Summer 2026,1038.0
JMTES,1,4,,1816302634,ELA,Fall 2025,1023.0
JMTES,1,4,,1816302634,ELA,Winter 2025,1063.0
JMTES,1,4,,1816302634,ELA,Summer 2026,1068.0
JMTES,1,4,,1816302634,Math,Fall 2025,1031.0
JMTES,1,4,,1816302634,Math,Winter 2025,1047.0
JMTES,1,4,,1816302634,Math,Summer 2026,1058.0
JMTES,1,4,,1816302634,Science,Fall 2025,1057.0
JMTES,1,4,,1816302634,Science,Winter 2025,1056.0
JMTES,1,4,,1816302634,Science,Summer 2026,1064.0
JMTES,1,4,,3664874024,ELA,Fall 2025,1038.0
JMTES,1,4,,3664874024,ELA,Winter 2025,1031.0
JMTES,1,4,,3664874024,ELA,Summer 2026,1038.0
JMTES,1,4,,3664874024,Math,Fall 2025,1022.0
JMTES,1,4,,3664874024,Math,Winter 2025,1030.0
JMTES,1,4,,3664874024,Math,Summer 2026,1046.0
JMTES,1,4,,3664874024,Science,Fall 2025,1025.0
JMTES,1,4,,3664874024,Science,Winter 2025,1039.0
JMTES,1,4,,3664874024,Science,Summer 2026,1045.0
JMTES,1,4,,3086426141,ELA,Fall 2025,1074.0
JMTES,1,4,,3086426141,ELA,Winter 2025,1076.0
JMTES,1,4,,3086426141,ELA,Summer 2026,1068.0
JMTES,1,4,,3086426141,Math,Fall 2025,1055.0
JMTES,1,4,,3086426141,Math,Winter 2025,1068.0
JMTES,1,4,,3086426141,Math,Summer 2026,1079.0
JMTES,1,4,,3086426141,Science,Fall 2025,1079.0
JMTES,1,4,,3086426141,Science,Winter 2025,1082.0
JMTES,1,4,,3086426141,Science,Summer 2026,1083.0
